,title,abstract,categories
255015,"Understanding and Modeling the Effects of Task and Context on Drivers'
  Gaze Allocation","  To further advance driver monitoring and assistance systems, it is important
to understand how drivers allocate their attention, in other words, where do
they tend to look and why. Traditionally, factors affecting human visual
attention have been divided into bottom-up (involuntary attraction to salient
regions) and top-down (driven by the demands of the task being performed).
Although both play a role in directing drivers' gaze, most of the existing
models for drivers' gaze prediction apply techniques developed for bottom-up
saliency and do not consider influences of the drivers' actions explicitly.
Likewise, common driving attention benchmarks lack relevant annotations for
drivers' actions and the context in which they are performed. Therefore, to
enable analysis and modeling of these factors for drivers' gaze prediction, we
propose the following: 1) we correct the data processing pipeline used in
DR(eye)VE to reduce noise in the recorded gaze data; 2) we then add per-frame
labels for driving task and context; 3) we benchmark a number of baseline and
SOTA models for saliency and driver gaze prediction and use new annotations to
analyze how their performance changes in scenarios involving different tasks;
and, lastly, 4) we develop a novel model that modulates drivers' gaze
prediction with explicit action and context information. While reducing noise
in the DR(eye)VE gaze data improves results of all models, we show that using
task information in our proposed model boosts performance even further compared
to bottom-up models on the cleaned up data, both overall (by 24% KLD and 89%
NSS) and on scenarios that involve performing safety-critical maneuvers and
crossing intersections (by up to 10--30% KLD). Extended annotations and code
are available at https://github.com/ykotseruba/SCOUT.
",cs.CV
116728,"Isoperimetric type inequalities for mappings induced by weighted Laplace
  differential operators","  The main purpose of this paper is to establish some isoperimetric type
inequalities for mappings induced by the weighted Laplace differential
operators. The obtained results of this paper provide improvements and
extensions of the corresponding known results.
",math.CV
233302,"DeViT: Decomposing Vision Transformers for Collaborative Inference in
  Edge Devices","  Recent years have witnessed the great success of vision transformer (ViT),
which has achieved state-of-the-art performance on multiple computer vision
benchmarks. However, ViT models suffer from vast amounts of parameters and high
computation cost, leading to difficult deployment on resource-constrained edge
devices. Existing solutions mostly compress ViT models to a compact model but
still cannot achieve real-time inference. To tackle this issue, we propose to
explore the divisibility of transformer structure, and decompose the large ViT
into multiple small models for collaborative inference at edge devices. Our
objective is to achieve fast and energy-efficient collaborative inference while
maintaining comparable accuracy compared with large ViTs. To this end, we first
propose a collaborative inference framework termed DeViT to facilitate edge
deployment by decomposing large ViTs. Subsequently, we design a
decomposition-and-ensemble algorithm based on knowledge distillation, termed
DEKD, to fuse multiple small decomposed models while dramatically reducing
communication overheads, and handle heterogeneous models by developing a
feature matching module to promote the imitations of decomposed models from the
large ViT. Extensive experiments for three representative ViT backbones on four
widely-used datasets demonstrate our method achieves efficient collaborative
inference for ViTs and outperforms existing lightweight ViTs, striking a good
trade-off between efficiency and accuracy. For example, our DeViTs improves
end-to-end latency by 2.89$\times$ with only 1.65% accuracy sacrifice using
CIFAR-100 compared to the large ViT, ViT-L/16, on the GPU server. DeDeiTs
surpasses the recent efficient ViT, MobileViT-S, by 3.54% in accuracy on
ImageNet-1K, while running 1.72$\times$ faster and requiring 55.28% lower
energy consumption on the edge device.
",cs.CV cs.DC cs.PF
431708,"Background Adaptation with Residual Modeling for Exemplar-Free
  Class-Incremental Semantic Segmentation","  Class Incremental Semantic Segmentation~(CISS), within Incremental Learning
for semantic segmentation, targets segmenting new categories while reducing the
catastrophic forgetting on the old categories.Besides, background shifting,
where the background category changes constantly in each step, is a special
challenge for CISS. Current methods with a shared background classifier
struggle to keep up with these changes, leading to decreased stability in
background predictions and reduced accuracy of segmentation. For this special
challenge, we designed a novel background adaptation mechanism, which
explicitly models the background residual rather than the background itself in
each step, and aggregates these residuals to represent the evolving background.
Therefore, the background adaptation mechanism ensures the stability of
previous background classifiers, while enabling the model to concentrate on the
easy-learned residuals from the additional channel, which enhances background
discernment for better prediction of novel categories. To precisely optimize
the background adaptation mechanism, we propose Pseudo Background Binary
Cross-Entropy loss and Background Adaptation losses, which amplify the
adaptation effect. Group Knowledge Distillation and Background Feature
Distillation strategies are designed to prevent forgetting old categories. Our
approach, evaluated across various incremental scenarios on Pascal VOC 2012 and
ADE20K datasets, outperforms prior exemplar-free state-of-the-art methods with
mIoU of 3.0% in VOC 10-1 and 2.0% in ADE 100-5, notably enhancing the accuracy
of new classes while mitigating catastrophic forgetting. Code is available in
https://andyzaq.github.io/barmsite/.
",cs.CV
9469,"Automated Real-time Anomaly Detection in Human Trajectories using
  Sequence to Sequence Networks","  Detection of anomalous trajectories is an important problem with potential
applications to various domains, such as video surveillance, risk assessment,
vessel monitoring and high-energy physics. Modeling the distribution of
trajectories with statistical approaches has been a challenging task due to the
fact that such time series are usually non stationary and highly dimensional.
However, modern machine learning techniques provide robust approaches for
data-driven modeling and critical information extraction. In this paper, we
propose a Sequence to Sequence architecture for real-time detection of
anomalies in human trajectories, in the context of risk-based security. Our
detection scheme is tested on a synthetic dataset of diverse and realistic
trajectories generated by the ISL iCrowd simulator. The experimental results
indicate that our scheme accurately detects motion patterns that deviate from
normal behaviors and is promising for future real-world applications.
",cs.LG cs.CV eess.IV
88619,"Masked Video Distillation: Rethinking Masked Feature Modeling for
  Self-supervised Video Representation Learning","  Benefiting from masked visual modeling, self-supervised video representation
learning has achieved remarkable progress. However, existing methods focus on
learning representations from scratch through reconstructing low-level features
like raw pixel RGB values. In this paper, we propose masked video distillation
(MVD), a simple yet effective two-stage masked feature modeling framework for
video representation learning: firstly we pretrain an image (or video) model by
recovering low-level features of masked patches, then we use the resulting
features as targets for masked feature modeling. For the choice of teacher
models, we observe that students taught by video teachers perform better on
temporally-heavy video tasks, while image teachers transfer stronger spatial
representations for spatially-heavy video tasks. Visualization analysis also
indicates different teachers produce different learned patterns for students.
Motivated by this observation, we design a spatial-temporal co-teaching method
for MVD. Specifically, we distill student models from both video teachers and
image teachers by masked feature modeling. Extensive experimental results
demonstrate that video transformers pretrained with spatial-temporal
co-teaching outperform models distilled with a single teacher on a multitude of
video datasets. Our MVD with vanilla ViT achieves state-of-the-art performance
compared with previous supervised or self-supervised methods on several
challenging video downstream tasks. For example, with the ViT-Large model, our
MVD achieves 86.4% and 76.7% Top-1 accuracy on Kinetics-400 and
Something-Something-v2, outperforming VideoMAE by 1.2% and 2.4% respectively.
When a larger ViT-Huge model is adopted, MVD achieves the state-of-the-art
performance with 77.3% Top-1 accuracy on Something-Something-v2 and 41.1 mAP on
AVA v2.2. Code will be available at \url{https://github.com/ruiwang2021/mvd}.
",cs.CV
151642,"SATA: Source Anchoring and Target Alignment Network for Continual Test
  Time Adaptation","  Adapting a trained model to perform satisfactorily on continually changing
testing domains/environments is an important and challenging task. In this
work, we propose a novel framework, SATA, which aims to satisfy the following
characteristics required for online adaptation: 1) can work seamlessly with
different (preferably small) batch sizes to reduce latency; 2) should continue
to work well for the source domain; 3) should have minimal tunable
hyper-parameters and storage requirements. Given a pre-trained network trained
on source domain data, the proposed SATA framework modifies the batch-norm
affine parameters using source anchoring based self-distillation. This ensures
that the model incorporates the knowledge of the newly encountered domains,
without catastrophically forgetting about the previously seen ones. We also
propose a source-prototype driven contrastive alignment to ensure natural
grouping of the target samples, while maintaining the already learnt semantic
information. Extensive evaluation on three benchmark datasets under challenging
settings justify the effectiveness of SATA for real-world applications.
",cs.CV
145061,Graph-Guided MLP-Mixer for Skeleton-Based Human Motion Prediction,"  In recent years, Graph Convolutional Networks (GCNs) have been widely used in
human motion prediction, but their performance remains unsatisfactory.
Recently, MLP-Mixer, initially developed for vision tasks, has been leveraged
into human motion prediction as a promising alternative to GCNs, which achieves
both better performance and better efficiency than GCNs. Unlike GCNs, which can
explicitly capture human skeleton's bone-joint structure by representing it as
a graph with edges and nodes, MLP-Mixer relies on fully connected layers and
thus cannot explicitly model such graph-like structure of human's. To break
this limitation of MLP-Mixer's, we propose \textit{Graph-Guided Mixer}, a novel
approach that equips the original MLP-Mixer architecture with the capability to
model graph structure. By incorporating graph guidance, our
\textit{Graph-Guided Mixer} can effectively capture and utilize the specific
connectivity patterns within human skeleton's graph representation. In this
paper, first we uncover a theoretical connection between MLP-Mixer and GCN that
is unexplored in existing research. Building on this theoretical connection,
next we present our proposed \textit{Graph-Guided Mixer}, explaining how the
original MLP-Mixer architecture is reinvented to incorporate guidance from
graph structure. Then we conduct an extensive evaluation on the Human3.6M,
AMASS, and 3DPW datasets, which shows that our method achieves state-of-the-art
performance.
",cs.CV
137715,NeRF-DS: Neural Radiance Fields for Dynamic Specular Objects,"  Dynamic Neural Radiance Field (NeRF) is a powerful algorithm capable of
rendering photo-realistic novel view images from a monocular RGB video of a
dynamic scene. Although it warps moving points across frames from the
observation spaces to a common canonical space for rendering, dynamic NeRF does
not model the change of the reflected color during the warping. As a result,
this approach often fails drastically on challenging specular objects in
motion. We address this limitation by reformulating the neural radiance field
function to be conditioned on surface position and orientation in the
observation space. This allows the specular surface at different poses to keep
the different reflected colors when mapped to the common canonical space.
Additionally, we add the mask of moving objects to guide the deformation field.
As the specular surface changes color during motion, the mask mitigates the
problem of failure to find temporal correspondences with only RGB supervision.
We evaluate our model based on the novel view synthesis quality with a
self-collected dataset of different moving specular objects in realistic
environments. The experimental results demonstrate that our method
significantly improves the reconstruction quality of moving specular objects
from monocular RGB videos compared to the existing NeRF models. Our code and
data are available at the project website https://github.com/JokerYan/NeRF-DS.
",cs.CV cs.GR
444741,"PhysMamba: State Space Duality Model for Remote Physiological
  Measurement","  Remote Photoplethysmography (rPPG) is a non-contact technique for extracting
physiological signals from facial videos, used in applications like emotion
monitoring, medical assistance, and anti-face spoofing. Unlike controlled
laboratory settings, real-world environments often contain motion artifacts and
noise, affecting the performance of existing rPPG methods. To address this, we
propose PhysMamba, a dual-Pathway time-frequency interaction model via State
Space Duality. This method allows the network to learn richer, more
representative features, enhancing robustness in noisy conditions. To
facilitate information exchange and feature complementation between the two
pathways, we design an improved algorithm: Cross-Attention State Space Duality
(CASSD). We conduct comparative experiments on the PURE, UBFC-rPPG, and MMPD
datasets. Experimental results show that PhysMamba achieves state-of-the-art
performance, particularly in complex environments, demonstrating its potential
in practical remote physiological signal measurement applications.
",cs.CV
162244,"An Evaluation and Ranking of Different Voting Schemes for Improved
  Visual Place Recognition","  Visual Place Recognition has recently seen a surge of endeavours utilizing
different ensemble approaches to improve VPR performance. Ideas like
multi-process fusion or switching involve combining different VPR techniques
together, utilizing different strategies. One major aspect often common to many
of these strategies is voting. Voting is widely used in many ensemble methods,
so it is potentially a relevant subject to explore in terms of its application
and significance for improving VPR performance. This paper attempts to looks
into detail and analyze a variety of voting schemes to evaluate which voting
technique is optimal for an ensemble VPR set up. We take inspiration from a
variety of voting schemes that exist and are widely employed in other research
fields such as politics and sociology. The idea is inspired by an observation
that different voting methods result in different outcomes for the same type of
data and each voting scheme is utilized for specific cases in different
academic fields. Some of these voting schemes include Condorcet voting, Broda
Count and Plurality voting. Voting employed in any aspect requires that a fair
system be established, that outputs the best and most favourable results which
in our case would involve improving VPR performance. We evaluate some of these
voting techniques in a standardized testing of different VPR techniques, using
a variety of VPR data sets. We aim to determine whether a single optimal voting
scheme exists or, much like in other fields of research, the selection of a
voting technique is relative to its application and environment. We also aim to
propose a ranking of these different voting methods from best to worst
according to our results as this will allow for better selection of voting
schemes.
",cs.CV
405202,CattleFace-RGBT: RGB-T Cattle Facial Landmark Benchmark,"  To address this challenge, we introduce CattleFace-RGBT, a RGB-T Cattle
Facial Landmark dataset consisting of 2,300 RGB-T image pairs, a total of 4,600
images. Creating a landmark dataset is time-consuming, but AI-assisted
annotation can help. However, applying AI to thermal images is challenging due
to suboptimal results from direct thermal training and infeasible RGB-thermal
alignment due to different camera views. Therefore, we opt to transfer models
trained on RGB to thermal images and refine them using our AI-assisted
annotation tool following a semi-automatic annotation approach. Accurately
localizing facial key points on both RGB and thermal images enables us to not
only discern the cattle's respiratory signs but also measure temperatures to
assess the animal's thermal state. To the best of our knowledge, this is the
first dataset for the cattle facial landmark on RGB-T images. We conduct
benchmarking of the CattleFace-RGBT dataset across various backbone
architectures, with the objective of establishing baselines for future
research, analysis, and comparison. The dataset and models are at
https://github.com/UARK-AICV/CattleFace-RGBT-benchmark
",cs.CV
74124,"MonoNeRF: Learning Generalizable NeRFs from Monocular Videos without
  Camera Pose","  We propose a generalizable neural radiance fields - MonoNeRF, that can be
trained on large-scale monocular videos of moving in static scenes without any
ground-truth annotations of depth and camera poses. MonoNeRF follows an
Autoencoder-based architecture, where the encoder estimates the monocular depth
and the camera pose, and the decoder constructs a Multiplane NeRF
representation based on the depth encoder feature, and renders the input frames
with the estimated camera. The learning is supervised by the reconstruction
error. Once the model is learned, it can be applied to multiple applications
including depth estimation, camera pose estimation, and single-image novel view
synthesis. More qualitative results are available at:
https://oasisyang.github.io/mononerf .
",cs.CV cs.LG cs.RO
423798,"SymPoint Revolutionized: Boosting Panoptic Symbol Spotting with Layer
  Feature Enhancement","  SymPoint is an initial attempt that utilizes point set representation to
solve the panoptic symbol spotting task on CAD drawing. Despite its
considerable success, it overlooks graphical layer information and suffers from
prohibitively slow training convergence. To tackle this issue, we introduce
SymPoint-V2, a robust and efficient solution featuring novel, streamlined
designs that overcome these limitations. In particular, we first propose a
Layer Feature-Enhanced module (LFE) to encode the graphical layer information
into the primitive feature, which significantly boosts the performance. We also
design a Position-Guided Training (PGT) method to make it easier to learn,
which accelerates the convergence of the model in the early stages and further
promotes performance. Extensive experiments show that our model achieves better
performance and faster convergence than its predecessor SymPoint on the public
benchmark. Our code and trained models are available at
https://github.com/nicehuster/SymPointV2.
",cs.CV
152080,MIPI 2023 Challenge on RGBW Remosaic: Methods and Results,"  Developing and integrating advanced image sensors with novel algorithms in
camera systems are prevalent with the increasing demand for computational
photography and imaging on mobile platforms. However, the lack of high-quality
data for research and the rare opportunity for an in-depth exchange of views
from industry and academia constrain the development of mobile intelligent
photography and imaging (MIPI). With the success of the 1st MIPI Workshop@ECCV
2022, we introduce the second MIPI challenge, including four tracks focusing on
novel image sensors and imaging algorithms. This paper summarizes and reviews
the RGBW Joint Remosaic and Denoise track on MIPI 2023. In total, 81
participants were successfully registered, and 4 teams submitted results in the
final testing phase. The final results are evaluated using objective metrics,
including PSNR, SSIM, LPIPS, and KLD. A detailed description of the top three
models developed in this challenge is provided in this paper. More details of
this challenge and the link to the dataset can be found at
https://mipi-challenge.org/MIPI2023/.
",eess.IV cs.CV
47307,"3-D generalized analytic signal associated with linear canonical
  transform in Clifford biquaternion domain","  The analytic signal is a useful mathematical tool. It separates qualitative
and quantitative information of a signal in form of the local phase and local
amplitude. The Clifford Fourier transform (CFT) plays a vital role in the
representation of multidimensional signals. By generalizing the CFT to the
Clifford linear canonical transform (CLCT), we present a new type of Clifford
biquaternionic analytic signal. Due to the advantages of more freedom, the
envelop detection problems of 3D images, with the help of this new analytic
signal, can get a better visual appearance. Synthesis examples are presented to
demonstrate these advantages.
",math.CV eess.SP
347479,"SiLVR: Scalable Lidar-Visual Reconstruction with Neural Radiance Fields
  for Robotic Inspection","  We present a neural-field-based large-scale reconstruction system that fuses
lidar and vision data to generate high-quality reconstructions that are
geometrically accurate and capture photo-realistic textures. This system adapts
the state-of-the-art neural radiance field (NeRF) representation to also
incorporate lidar data which adds strong geometric constraints on the depth and
surface normals. We exploit the trajectory from a real-time lidar SLAM system
to bootstrap a Structure-from-Motion (SfM) procedure to both significantly
reduce the computation time and to provide metric scale which is crucial for
lidar depth loss. We use submapping to scale the system to large-scale
environments captured over long trajectories. We demonstrate the reconstruction
system with data from a multi-camera, lidar sensor suite onboard a legged
robot, hand-held while scanning building scenes for 600 metres, and onboard an
aerial robot surveying a multi-storey mock disaster site-building. Website:
https://ori-drs.github.io/projects/silvr/
",cs.RO cs.CV
412706,Pick-or-Mix: Dynamic Channel Sampling for ConvNets,"  Channel pruning approaches for convolutional neural networks (ConvNets)
deactivate the channels, statically or dynamically, and require special
implementation. In addition, channel squeezing in representative ConvNets is
carried out via 1x1 convolutions which dominates a large portion of
computations and network parameters. Given these challenges, we propose an
effective multi-purpose module for dynamic channel sampling, namely Pick-or-Mix
(PiX), which does not require special implementation. PiX divides a set of
channels into subsets and then picks from them, where the picking decision is
dynamically made per each pixel based on the input activations. We plug PiX
into prominent ConvNet architectures and verify its multi-purpose utilities.
After replacing 1x1 channel squeezing layers in ResNet with PiX, the network
becomes 25% faster without losing accuracy. We show that PiX allows ConvNets to
learn better data representation than widely adopted approaches to enhance
networks' representation power (e.g., SE, CBAM, AFF, SKNet, and DWP). We also
show that PiX achieves state-of-the-art performance on network downscaling and
dynamic channel pruning applications.
",cs.CV
342368,"Improving Visual Perception of a Social Robot for Controlled and
  In-the-wild Human-robot Interaction","  Social robots often rely on visual perception to understand their users and
the environment. Recent advancements in data-driven approaches for computer
vision have demonstrated great potentials for applying deep-learning models to
enhance a social robot's visual perception. However, the high computational
demands of deep-learning methods, as opposed to the more resource-efficient
shallow-learning models, bring up important questions regarding their effects
on real-world interaction and user experience. It is unclear how will the
objective interaction performance and subjective user experience be influenced
when a social robot adopts a deep-learning based visual perception model. We
employed state-of-the-art human perception and tracking models to improve the
visual perception function of the Pepper robot and conducted a controlled lab
study and an in-the-wild human-robot interaction study to evaluate this novel
perception function for following a specific user with other people present in
the scene.
",cs.RO cs.CV
368087,"Lost in Translation: Modern Neural Networks Still Struggle With Small
  Realistic Image Transformations","  Deep neural networks that achieve remarkable performance in image
classification have previously been shown to be easily fooled by tiny
transformations such as a one pixel translation of the input image. In order to
address this problem, two approaches have been proposed in recent years. The
first approach suggests using huge datasets together with data augmentation in
the hope that a highly varied training set will teach the network to learn to
be invariant. The second approach suggests using architectural modifications
based on sampling theory to deal explicitly with image translations. In this
paper, we show that these approaches still fall short in robustly handling
'natural' image translations that simulate a subtle change in camera
orientation. Our findings reveal that a mere one-pixel translation can result
in a significant change in the predicted image representation for approximately
40% of the test images in state-of-the-art models (e.g. open-CLIP trained on
LAION-2B or DINO-v2) , while models that are explicitly constructed to be
robust to cyclic translations can still be fooled with 1 pixel realistic
(non-cyclic) translations 11% of the time. We present Robust Inference by Crop
Selection: a simple method that can be proven to achieve any desired level of
consistency, although with a modest tradeoff with the model's accuracy.
Importantly, we demonstrate how employing this method reduces the ability to
fool state-of-the-art models with a 1 pixel translation to less than 5% while
suffering from only a 1% drop in classification accuracy. Additionally, we show
that our method can be easy adjusted to deal with circular shifts as well. In
such case we achieve 100% robustness to integer shifts with state-of-the-art
accuracy, and with no need for any further training.
",cs.CV
408934,FaceGPT: Self-supervised Learning to Chat about 3D Human Faces,"  We introduce FaceGPT, a self-supervised learning framework for Large
Vision-Language Models (VLMs) to reason about 3D human faces from images and
text. Typical 3D face reconstruction methods are specialized algorithms that
lack semantic reasoning capabilities. FaceGPT overcomes this limitation by
embedding the parameters of a 3D morphable face model (3DMM) into the token
space of a VLM, enabling the generation of 3D faces from both textual and
visual inputs. FaceGPT is trained in a self-supervised manner as a model-based
autoencoder from in-the-wild images. In particular, the hidden state of LLM is
projected into 3DMM parameters and subsequently rendered as 2D face image to
guide the self-supervised learning process via image-based reconstruction.
Without relying on expensive 3D annotations of human faces, FaceGPT obtains a
detailed understanding about 3D human faces, while preserving the capacity to
understand general user instructions. Our experiments demonstrate that FaceGPT
not only achieves high-quality 3D face reconstructions but also retains the
ability for general-purpose visual instruction following. Furthermore, FaceGPT
learns fully self-supervised to generate 3D faces based on complex textual
inputs, which opens a new direction in human face analysis.
",cs.CV
242097,"Boundary-Aware Proposal Generation Method for Temporal Action
  Localization","  The goal of Temporal Action Localization (TAL) is to find the categories and
temporal boundaries of actions in an untrimmed video. Most TAL methods rely
heavily on action recognition models that are sensitive to action labels rather
than temporal boundaries. More importantly, few works consider the background
frames that are similar to action frames in pixels but dissimilar in semantics,
which also leads to inaccurate temporal boundaries. To address the challenge
above, we propose a Boundary-Aware Proposal Generation (BAPG) method with
contrastive learning. Specifically, we define the above background frames as
hard negative samples. Contrastive learning with hard negative mining is
introduced to improve the discrimination of BAPG. BAPG is independent of the
existing TAL network architecture, so it can be applied plug-and-play to
mainstream TAL models. Extensive experimental results on THUMOS14 and
ActivityNet-1.3 demonstrate that BAPG can significantly improve the performance
of TAL.
",cs.CV
169937,nnDetection for Intracranial Aneurysms Detection and Localization,"  Intracranial aneurysms are a commonly occurring and life-threatening
condition, affecting approximately 3.2% of the general population.
Consequently, detecting these aneurysms plays a crucial role in their
management. Lesion detection involves the simultaneous localization and
categorization of abnormalities within medical images. In this study, we
employed the nnDetection framework, a self-configuring framework specifically
designed for 3D medical object detection, to detect and localize the 3D
coordinates of aneurysms effectively. To capture and extract diverse features
associated with aneurysms, we utilized TOF-MRA and structural MRI, both
obtained from the ADAM dataset. The performance of our proposed deep learning
model was assessed through the utilization of free-response receiver operative
characteristics for evaluation purposes. The model's weights and 3D prediction
of the bounding box of TOF-MRA are publicly available at
https://github.com/orouskhani/AneurysmDetection.
",cs.CV cs.LG q-bio.QM
161190,"ReGeneration Learning of Diffusion Models with Rich Prompts for
  Zero-Shot Image Translation","  Large-scale text-to-image models have demonstrated amazing ability to
synthesize diverse and high-fidelity images. However, these models are often
violated by several limitations. Firstly, they require the user to provide
precise and contextually relevant descriptions for the desired image
modifications. Secondly, current models can impose significant changes to the
original image content during the editing process. In this paper, we explore
ReGeneration learning in an image-to-image Diffusion model (ReDiffuser), that
preserves the content of the original image without human prompting and the
requisite editing direction is automatically discovered within the text
embedding space. To ensure consistent preservation of the shape during image
editing, we propose cross-attention guidance based on regeneration learning.
This novel approach allows for enhanced expression of the target domain
features while preserving the original shape of the image. In addition, we
introduce a cooperative update strategy, which allows for efficient
preservation of the original shape of an image, thereby improving the quality
and consistency of shape preservation throughout the editing process. Our
proposed method leverages an existing pre-trained text-image diffusion model
without any additional training. Extensive experiments show that the proposed
method outperforms existing work in both real and synthetic image editing.
",cs.CV
288878,Language-Informed Visual Concept Learning,"  Our understanding of the visual world is centered around various concept
axes, characterizing different aspects of visual entities. While different
concept axes can be easily specified by language, e.g. color, the exact visual
nuances along each axis often exceed the limitations of linguistic
articulations, e.g. a particular style of painting. In this work, our goal is
to learn a language-informed visual concept representation, by simply
distilling large pre-trained vision-language models. Specifically, we train a
set of concept encoders to encode the information pertinent to a set of
language-informed concept axes, with an objective of reproducing the input
image through a pre-trained Text-to-Image (T2I) model. To encourage better
disentanglement of different concept encoders, we anchor the concept embeddings
to a set of text embeddings obtained from a pre-trained Visual Question
Answering (VQA) model. At inference time, the model extracts concept embeddings
along various axes from new test images, which can be remixed to generate
images with novel compositions of visual concepts. With a lightweight test-time
finetuning procedure, it can also generalize to novel concepts unseen at
training.
",cs.CV
119625,"KS-DETR: Knowledge Sharing in Attention Learning for Detection
  Transformer","  Scaled dot-product attention applies a softmax function on the scaled
dot-product of queries and keys to calculate weights and then multiplies the
weights and values. In this work, we study how to improve the learning of
scaled dot-product attention to improve the accuracy of DETR. Our method is
based on the following observations: using ground truth foreground-background
mask (GT Fg-Bg Mask) as additional cues in the weights/values learning enables
learning much better weights/values; with better weights/values, better
values/weights can be learned. We propose a triple-attention module in which
the first attention is a plain scaled dot-product attention, the second/third
attention generates high-quality weights/values (with the assistance of GT
Fg-Bg Mask) and shares the values/weights with the first attention to improve
the quality of values/weights. The second and third attentions are removed
during inference. We call our method knowledge-sharing DETR (KS-DETR), which is
an extension of knowledge distillation (KD) in the way that the improved
weights and values of the teachers (the second and third attentions) are
directly shared, instead of mimicked, by the student (the first attention) to
enable more efficient knowledge transfer from the teachers to the student.
Experiments on various DETR-like methods show consistent improvements over the
baseline methods on the MS COCO benchmark. Code is available at
https://github.com/edocanonymous/KS-DETR.
",cs.CV cs.LG
351175,"Medical Unlearnable Examples: Securing Medical Data from Unauthorized
  Training via Sparsity-Aware Local Masking","  The rapid expansion of AI in healthcare has led to a surge in medical data
generation and storage, boosting medical AI development. However, fears of
unauthorized use, like training commercial AI models, hinder researchers from
sharing their valuable datasets. To encourage data sharing, one promising
solution is to introduce imperceptible noise into the data. This method aims to
safeguard the data against unauthorized training by inducing degradation in the
generalization ability of the trained model. However, they are not effective
and efficient when applied to medical data, mainly due to the ignorance of the
sparse nature of medical images. To address this problem, we propose the
Sparsity-Aware Local Masking (SALM) method, a novel approach that selectively
perturbs significant pixel regions rather than the entire image as previously.
This simple yet effective approach, by focusing on local areas, significantly
narrows down the search space for disturbances and fully leverages the
characteristics of sparsity. Our extensive experiments across various datasets
and model architectures demonstrate that SALM effectively prevents unauthorized
training of different models and outperforms previous SoTA data protection
methods.
",eess.IV cs.CR cs.CV cs.LG
470823,"ELSA: Exploiting Layer-wise N:M Sparsity for Vision Transformer
  Acceleration","  $N{:}M$ sparsity is an emerging model compression method supported by more
and more accelerators to speed up sparse matrix multiplication in deep neural
networks. Most existing $N{:}M$ sparsity methods compress neural networks with
a uniform setting for all layers in a network or heuristically determine the
layer-wise configuration by considering the number of parameters in each layer.
However, very few methods have been designed for obtaining a layer-wise
customized $N{:}M$ sparse configuration for vision transformers (ViTs), which
usually consist of transformer blocks involving the same number of parameters.
In this work, to address the challenge of selecting suitable sparse
configuration for ViTs on $N{:}M$ sparsity-supporting accelerators, we propose
ELSA, Exploiting Layer-wise $N{:}M$ Sparsity for ViTs. Considering not only all
$N{:}M$ sparsity levels supported by a given accelerator but also the expected
throughput improvement, our methodology can reap the benefits of accelerators
supporting mixed sparsity by trading off negligible accuracy loss with both
memory usage and inference time reduction for ViT models. For instance, our
approach achieves a noteworthy 2.9$\times$ reduction in FLOPs for both Swin-B
and DeiT-B with only a marginal degradation of accuracy on ImageNet. Our code
will be released upon paper acceptance.
",cs.CV cs.LG
397937,"Modulus of Continuity of Solutions to Complex Monge-Amp\`ere Equations
  on Stein Spaces","  In this paper, we study the modulus of continuity of solutions to Dirichlet
problems for complex Monge-Amp\`ere equations with $L^p$ densities on Stein
spaces with isolated singularities. In particular, we prove such solutions are
H\""older continuous outside singular points if the boundary data is H\""older
continuous.
",math.CV math.AP math.DG
397232,"I2VEdit: First-Frame-Guided Video Editing via Image-to-Video Diffusion
  Models","  The remarkable generative capabilities of diffusion models have motivated
extensive research in both image and video editing. Compared to video editing
which faces additional challenges in the time dimension, image editing has
witnessed the development of more diverse, high-quality approaches and more
capable software like Photoshop. In light of this gap, we introduce a novel and
generic solution that extends the applicability of image editing tools to
videos by propagating edits from a single frame to the entire video using a
pre-trained image-to-video model. Our method, dubbed I2VEdit, adaptively
preserves the visual and motion integrity of the source video depending on the
extent of the edits, effectively handling global edits, local edits, and
moderate shape changes, which existing methods cannot fully achieve. At the
core of our method are two main processes: Coarse Motion Extraction to align
basic motion patterns with the original video, and Appearance Refinement for
precise adjustments using fine-grained attention matching. We also incorporate
a skip-interval strategy to mitigate quality degradation from auto-regressive
generation across multiple video clips. Experimental results demonstrate our
framework's superior performance in fine-grained video editing, proving its
capability to produce high-quality, temporally consistent outputs.
",cs.CV
